高興,"""希望""-36次","""抓到""-28次","""送""-19次","""尊重""-15次","""協助""-10次","""安全""-10次","""值得""-8次","""改革""-8次","""支持""-7次","""掌聲""-7次","""協調""-7次","""解決""-7次","""同意""-7次","""肯定""-7次","""正義""-7次","""負責""-7次","""進步""-6次","""生日""-6次","""獎金""-5次","""禮物""-5次","""頒發""-5次","""和解""-5次","""握手言和""-5次","""指教""-5次","""努力""-5次","""驚喜""-5次","""親自""-4次","""緝捕到案""-4次","""特地""-4次","""潔身自愛""-4次","""逮補""-4次","""禁得起考驗""-4次","""恢復""-3次","""維護""-3次","""解套""-3次","""不費一槍一彈""-3次","""想去""-3次","""慶生""-3次","""改變的力量""-3次","""貢獻""-3次","""結婚""-3次","""栽培""-2次","""智勇雙全""-2次","""魄力""-2次","""不錯""-2次","""公平""-2次","""重視""-2次","""允諾""-2次","""最好的""-2次","""跑百米""-2次","""加油打氣""-2次","""全力支持""-2次","""善盡""-2次","""無可厚非""-2次","""應道歉""-2次","""補足""-2次","""沒人傷亡""-1次","""尋獲""-1次","""打從心底""-1次","""歡笑""-1次","""年輕生命""-1次","""想買""-1次","""還活著""-1次","""好還要更好""-1次","""經濟好轉""-1次","""懂得尊重""-1次","""寶貴""-1次","""平反""-1次","""摟摟抱抱""-1次","""睡醒""-1次","""逮捕歸案""-1次","""感謝""-1次","""釋懷""-1次","""相擁而眠""-1次","""第一名""-1次","""照護""-1次","""大義滅親""-1次","""大愛的精神""-1次","""有趣""-1次","""送給""-1次","""衷心感謝""-1次","""卿卿我我""-1次","""調降""-1次","""大力稱讚""-1次","""良善""-1次","""百分之百支持""-1次","""增購""-1次","""杜絕暴力""-1次","""化解""-1次","""處事圓融""-1次","""安置""-1次","""成功的秘訣""-1次","""工作認真""-1次"
難過,"""檢討""-32次","""遭""-29次","""踹""-25次","""食安基金""-24次","""暴力""-20次","""關說""-18次","""不滿""-18次","""嗆聲""-15次","""違停""-15次","""衝突""-15次","""施壓""-14次","""質疑""-14次","""遭到""-13次","""報警""-13次","""嗆""-13次","""罵""-13次","""傷害""-12次","""罰站""-11次","""嫌""-11次","""羞辱""-11次","""提告""-11次","""拍桌""-10次","""債務""-9次","""辱罵""-9次","""竟然""-9次","""刪除""-9次","""爭議""-9次","""叫囂""-9次","""打人""-8次","""責備""-7次","""毆打""-7次","""滅頂""-7次","""壓力""-7次","""殺害""-7次","""負責""-7次","""洗錢""-7次","""嚴重""-7次","""換掉""-7次","""不幹了""-7次","""誤解""-7次","""違法""-6次","""懷疑""-6次","""批""-6次","""批評""-6次","""恐嚇""-6次","""斥責""-5次","""過當行為""-5次","""懲處""-5次","""爭執""-5次","""憤怒""-5次","""禁止""-5次","""槓上""-5次","""絕不寬待""-5次","""痛批""-5次","""破局""-5次","""拖延""-4次","""毒品""-4次","""不當行為""-4次","""扭曲""-4次","""訓話""-4次","""糾正""-4次","""警告""-4次","""莫名其妙""-4次","""囂張""-4次","""挑戰""-4次","""譴責""-4次","""攻擊""-4次","""都沒有用""-4次","""殺人""-4次","""趕走""-4次","""怒""-4次","""判刑""-4次","""不幹""-4次","""保外就醫""-4次","""衣衫不整""-4次","""孬種""-4次","""動粗""-4次","""吵架""-3次","""追討""-3次","""施暴""-3次","""反彈""-3次","""討公道""-3次","""飆罵""-3次","""反嗆""-3次","""疑慮""-3次","""沒有那回事""-3次","""斥喝""-3次","""違約""-3次","""迫害""-3次","""非法""-3次","""暴力分子""-3次","""公然侮辱""-3次","""揭發""-3次","""有本事""-3次","""不合理""-3次","""得罪""-3次","""起訴""-3次","""共犯""-3次","""護航""-3次","""訴求""-3次","""濫用""-3次","""明知道""-3次","""罵人""-3次","""一氣之下""-3次","""毒蟲""-3次","""不准""-3次","""動怒""-3次","""自滿""-3次","""反對""-3次","""X你娘""-3次","""軒然大波""-3次","""霸凌""-3次","""明明""-2次","""責怪""-2次","""敗家""-2次","""歧視""-2次","""遺憾""-2次","""幹嘛""-2次","""卻始終未""-2次","""忽視""-2次","""死刑""-2次","""舉債上限""-2次","""大鬧""-2次","""令人髮指""-2次","""調漲""-2次","""強烈譴責""-2次","""惡質""-2次","""放水""-2次","""屁孩""-2次","""駁回""-2次","""垃圾""-2次","""大罵""-2次","""改善的空間""-2次","""為何還要""-2次","""興師問罪""-2次","""告狀""-2次","""引發各界議論""-2次","""三小""-2次","""質問""-2次","""阻擋""-2次","""不妥""-2次","""花這麼長時間""-2次","""老子""-2次","""故意""-2次","""封殺""-2次","""嚴正要求""-2次","""過當""-2次","""延宕""-2次","""竟是""-2次","""荒謬""-2次","""出氣""-2次","""逃逸""-2次","""黑心""-2次","""狡詐""-2次","""粗暴""-2次","""為什麼還要""-2次","""負債""-2次","""爆粗口""-2次","""惡劣""-2次","""無預警""-2次","""不爽""-2次","""最壞""-2次","""酒店上班""-2次","""牛步""-2次","""撻伐""-2次","""畜牲""-2次","""憑什麼""-2次","""判處""-1次","""不顧""-1次","""逆子""-1次","""執意""-1次","""嚥下這口氣""-1次","""無法無天""-1次","""控告""-1次","""忍不住""-1次","""頭也不回""-1次","""氣不過""-1次","""指控""-1次","""誤導""-1次","""苦肉計""-1次","""不歡而散""-1次","""指責""-1次","""透支""-1次","""無法容忍""-1次","""肇事逃逸""-1次","""民怨""-1次","""仗著""-1次","""民意壓力""-1次","""反咬""-1次","""氣沖沖""-1次","""天怒人怨""-1次","""輪流開罵""-1次","""予取予求""-1次","""酒店經紀""-1次","""薪資倒退""-1次","""查緝不力""-1次","""社會分裂""-1次","""人力不夠""-1次","""背離承諾""-1次","""狂吼""-1次","""受不了""-1次","""不聞不問""-1次","""最為反對""-1次","""政治壓力介入""-1次","""漲幅""-1次","""抓人""-1次","""自顧""-1次","""私心自用""-1次","""不幫忙""-1次","""罰款""-1次","""搞爛""-1次","""苛求""-1次","""態度囂張""-1次","""令人無法承受""-1次","""大聲咆哮""-1次","""裝備不好""-1次","""財政懸崖""-1次","""罵小孩""-1次","""千百個不願意""-1次","""無能""-1次","""自相矛盾""-1次","""要脅""-1次","""貪污""-1次","""三字經""-1次","""空談""-1次","""越演越烈""-1次","""痛訴""-1次","""討伐聲浪""-1次","""惡性""-1次","""殘酷""-1次","""下海""-1次","""不做了""-1次","""不法""-1次","""轉頭就走""-1次","""槓""-1次","""反而更囂張""-1次","""搞成這樣""-1次","""撒滿毒品""-1次","""四兩撥千斤""-1次","""又傳""-1次","""不客氣的""-1次","""逼退""-1次","""討回公道""-1次","""裝忙""-1次","""怕你""-1次","""收賄""-1次","""預算赤字""-1次","""萌生去意""-1次","""菸蒂""-1次","""以正視聽""-1次","""還原事實""-1次","""素行不良""-1次","""靠北""-1次","""沒資格""-1次","""對槓""-1次","""憤慨""-1次","""裝肖仔""-1次","""打手""-1次","""賄賂""-1次","""毒害""-1次","""不良示範""-1次","""不當處置""-1次","""反駁""-1次","""債留子孫""-1次","""經濟疲弱""-1次","""瀕臨危機""-1次","""慢半拍""-1次","""突遭""-1次","""全部下架""-1次","""應下架""-1次","""很倒楣""-1次","""被批""-1次","""負面教材""-1次","""高額舉債""-1次","""油價止跌回升""-1次","""有利可圖""-1次","""沒有用""-1次","""聽不下去""-1次","""故意不還""-1次","""反感""-1次","""很不滿""-1次","""下海陪酒""-1次","""引發各界撻伐""-1次","""瀕臨破表""-1次","""制度有問題""-1次","""強制回收""-1次","""引發聯想""-1次","""你想怎樣""-1次","""嗆辭""-1次","""囂張行徑""-1次","""臭味""-1次","""沒種""-1次","""不可原諒""-1次","""燙手山芋""-1次","""尬車""-1次","""正眼不瞄""-1次","""囚禁""-1次","""引起網友撻伐""-1次","""歹戲拖棚""-1次","""賺飽飽""-1次","""違反""-1次","""不認真思考""-1次","""斥罵""-1次","""怠惰""-1次","""嚴厲""-1次","""大怒""-1次","""氣呼呼""-1次","""穿插三字經""-1次","""太粗糙""-1次","""不公不義""-1次","""大聲嚷嚷""-1次","""黑白不分""-1次","""拿錢走人""-1次","""不甘受辱""-1次","""太囂張""-1次","""撂下狠話""-1次","""根本沒在怕""-1次","""X你媽""-1次","""很嗆""-1次","""被刪除""-1次","""滋擾""-1次","""欺負人""-1次","""沒有下文""-1次","""語帶威脅""-1次","""耍人""-1次","""好歹也有""-1次","""弊案""-1次","""窒礙難行""-1次","""毫無作為""-1次","""竟有""-1次","""惹得""-1次","""猖狂""-1次","""跳票""-1次","""理論""-1次","""朝她臉部擲去""-1次","""抨擊""-1次"
害怕,"""檢討""-32次","""損失""-13次","""遭到""-13次","""賠償""-13次","""傷害""-12次","""羞辱""-11次","""賠""-11次","""道歉""-10次","""離開""-10次","""慰問""-9次","""處決""-7次","""陳情""-6次","""呼籲""-6次","""辭職""-5次","""癌""-5次","""辛苦""-5次","""殉職""-4次","""一路落後""-4次","""對不起""-4次","""檢討改進""-3次","""含淚""-3次","""死亡""-3次","""罹患""-3次","""連敗""-3次","""負擔""-3次","""斬首""-3次","""打擊""-3次","""吞下敗仗""-2次","""落後""-2次","""敗給""-2次","""痛苦""-2次","""解除職務""-2次","""已分居""-2次","""犧牲""-2次","""沒有出賽機會""-2次","""卻見""-2次","""哭訴""-2次","""弔唁""-2次","""悲慘""-2次","""心疼""-2次","""遇害""-2次","""遺憾""-2次","""退回""-2次","""求情""-2次","""因病過世""-1次","""無力""-1次","""一把鼻涕""-1次","""哽咽""-1次","""苦無上場機會""-1次","""失了""-1次","""可不可以不要""-1次","""黯然離去""-1次","""遺體""-1次","""祈禱""-1次","""賠上""-1次","""哭""-1次","""苦吞""-1次","""無奈""-1次","""生病""-1次","""生命盡頭""-1次","""悲傷""-1次","""苦戰""-1次","""還沒來得及""-1次","""自責""-1次","""心都碎了""-1次","""困難""-1次","""丟官""-1次","""很難過""-1次","""鎩羽而歸""-1次","""心寒""-1次","""生命無價""-1次","""無法證明""-1次","""分居""-1次","""愧疚""-1次","""冷板凳""-1次","""苦無機會""-1次","""空前挫敗""-1次","""痛哭""-1次","""不捨""-1次","""蒙羞""-1次","""搖頭嘆息""-1次","""我們的錯""-1次","""無法承受""-1次","""靈前上香""-1次","""沒有鼓勵""-1次","""一一低頭""-1次","""令人難堪""-1次","""心痛""-1次","""一把眼淚""-1次","""省吃儉用""-1次","""印象扣分""-1次","""好無奈""-1次","""坐冷板凳""-1次"
生氣,"""希望""-36次","""人質""-22次","""暴力""-20次","""衝突""-15次","""報警""-13次","""損失""-13次","""恐怕""-8次","""避免""-7次","""處決""-7次","""擔心""-7次","""痛""-6次","""殺手""-5次","""不安""-5次","""恐""-5次","""謹慎""-5次","""綁架""-5次","""發生暴力事件""-4次","""掌握分寸""-4次","""贖金""-4次","""快閃""-3次","""殺案""-3次","""驗傷""-3次","""炸彈客""-3次","""得罪""-3次","""砸傷""-3次","""罹患""-3次","""眼見""-3次","""斬首""-3次","""砸""-3次","""濺血""-3次","""移送檢調""-2次","""逃離現場""-2次","""謹言慎行""-2次","""逼近""-2次","""受害""-2次","""白色粉末""-2次","""散落一地""-2次","""發生衝突""-2次","""爆炸""-2次","""撞上""-2次","""緊急會議""-2次","""逆向""-2次","""可怖""-1次","""困境""-1次","""流入""-1次","""大火""-1次","""相當憂心""-1次","""緊張""-1次","""被劃傷""-1次","""車速快""-1次","""瘋狂""-1次","""撞擊""-1次","""好緊張""-1次","""砍頭""-1次","""閉嘴""-1次","""一片混亂""-1次","""勒索""-1次","""匆匆離去""-1次","""甩棍""-1次","""嚇到""-1次","""感到憂心""-1次","""被擄""-1次","""增加罹患""-1次","""血腥""-1次","""考慮一下""-1次","""錄影存證""-1次","""濺血校園""-1次","""加派警力""-1次","""抱著一絲希望""-1次","""讓人相當恐懼""-1次","""心急如焚""-1次","""被霸凌""-1次","""語塞""-1次","""超車""-1次","""不得不做""-1次","""心虛""-1次","""被害經過""-1次","""深深希望""-1次","""恐怖組織""-1次","""自保""-1次","""事態嚴重""-1次","""迫在眉睫""-1次","""血流不止""-1次","""逃跑""-1次","""破產""-1次","""激進分子""-1次","""下落不明""-1次","""風險""-1次","""混亂""-1次"
驚訝,"""傳出""-19次","""發現""-14次","""沒想到""-13次","""竟""-12次","""疑似""-9次","""爆發""-7次","""突然""-5次","""爆料""-4次","""不料""-4次","""居然""-3次","""未料""-3次","""驚覺""-2次","""曝光""-2次","""驚人""-2次","""震驚""-2次","""我不知道""-1次","""更離譜的是""-1次","""譁然""-1次","""驚爆""-1次","""完全不知情""-1次","""殊不知""-1次","""引發喧然大波""-1次","""孰料""-1次","""嚇傻""-1次"
其他（正）,"""尊重""-15次","""澄清""-13次","""值得""-8次","""慰勉""-5次","""更快速""-4次","""潔身自愛""-4次","""最好的""-2次","""鼎力相挺""-1次","""情緒已抒發""-1次","""關鍵角色""-1次","""虛心""-1次","""嚴格自我要求""-1次","""可望""-1次","""並無矛盾""-1次","""來者不拒""-1次"
其他（負）,"""被""-101次","""遭""-29次","""引發""-20次","""損失""-13次","""賠償""-13次","""遭到""-13次","""引起""-10次","""導致""-9次","""誤解""-7次","""根本是""-6次","""勸""-5次","""辭職""-5次","""扭曲""-4次","""卻被""-3次","""改善空間""-3次","""案情未明朗""-3次","""不該""-3次","""誤會""-3次","""不適合""-3次","""不打算""-3次","""時有所聞""-2次","""尷尬""-2次","""關閉""-2次","""披露""-2次","""耗費""-2次","""感嘆""-2次","""遭遇""-2次","""戲碼""-2次","""無可厚非""-2次","""討好""-2次","""照本宣科""-1次","""牛頭不對馬嘴""-1次","""有樣學樣""-1次","""打擊士氣""-1次","""晾在一旁""-1次","""太瞥扭""-1次","""無言""-1次","""議論紛紛""-1次","""不幸""-1次","""逼使""-1次","""衍生""-1次","""品質不佳""-1次","""一翻兩瞪眼""-1次","""波及""-1次","""抹煞""-1次","""過於頻繁""-1次","""備受爭議""-1次","""好好想一想""-1次","""打鴨子上架""-1次","""淪陷""-1次","""變了調""-1次","""一場誤會""-1次","""牽涉""-1次","""說來說去""-1次","""不良影響""-1次"
