高興,"""真健康""-1次","""<3""-1次","""飽眼福""-1次",""":)""-1次","""悠悠哉哉""-1次","""尬意""-1次","""大叫大吼""-1次","""蠻正""-1次","""還願""-1次","""歡慶""-1次","""沒輒""-1次"
難過,"""睡不著""-9次","""QAQ""-5次","""無奈""-4次","""嗚嗚嗚""-3次","""不要這樣""-2次","""唉""-2次","""要早起""-2次","""OTZ""-2次","""沮喪""-1次","""好想可以不用""-1次","""盡在不言中""-1次","""吐苦水""-1次","""哭泣""-1次","""難過""-1次","""破產""-1次","""個性軟弱""-1次","""哀傷""-1次","""哭哭""-1次","""感慨""-1次","""歲歲年年人不同""-1次","""不知道怎麼辦""-1次","""對不起""-1次","""家家有本難念的經""-1次",""">_<""-1次","""orz""-1次","""傷心""-1次","""去不成""-1次","""先天限制""-1次","""〒△〒""-1次","""浪費你""-1次","""打倒我""-1次","""蹉跎""-1次","""T^T""-1次","""孤寂""-1次","""不舒服""-1次","""真可憐""-1次","""壓力也大""-1次","""看盡千帆""-1次","""年年歲歲花相似""-1次","""想補眠""-1次","""疲憊""-1次","""被掏光""-1次","""不蘇湖""-1次","""站在原地""-1次","""誰都不要""-1次","""好孤單""-1次","""冷處理""-1次","""燙傷""-1次","""感冒""-1次","""很想休息""-1次","""原地盤桓""-1次","""該做甚麼""-1次","""即使努力也不會""-1次","""還不是得""-1次","""真的不知道""-1次","""任人欺""-1次","""箇中辛酸""-1次","""留疤""-1次","""超累""-1次","""開心不起來""-1次"
害怕,"""趕去""-1次","""嚇死""-1次","""會怕""-1次","""誰能教我""-1次","""怕你搞錯""-1次","""怕""-1次"
生氣,"""幹""-324次","""干""-15次","""操""-12次","""媽的""-10次","""幹你娘""-8次","""討厭""-8次","""在那邊""-7次","""抱怨""-6次","""你媽的""-6次","""爛""-5次","""你他媽的""-5次","""是怎樣""-4次","""煩""-4次","""馬的""-4次","""等了30分鐘""-4次","""直銷""-4次","""不爽""-4次","""會有報應""-3次","""三小""-3次","""自以為""-3次","""有夠煩""-3次","""哭爸""-3次","""機掰""-3次","""可惡""-3次","""講不聽""-3次","""蚊子""-2次","""王八蛋""-2次","""吵三小""-2次","""你這種人""-2次","""廢物""-2次","""WTF""-2次","""FUCK""-2次","""莫名其妙""-2次","""罵""-2次","""裝的""-2次","""擋住""-2次","""受不了""-2次","""超幹""-2次","""靠杯""-2次","""雞掰""-2次","""封鎖""-2次","""你他媽""-2次","""管你什麼""-2次","""他馬的""-2次","""豬""-2次","""煩死了""-2次","""你老木""-2次","""他媽""-2次","""幹他媽""-2次","""亂搞""-2次","""煩耶""-2次","""真他媽""-2次","""拎老""-2次","""機車""-2次","""畜牲""-1次","""吃屎""-1次","""這種小事""-1次","""才在那邊""-1次","""奧客""-1次","""嘰嘰歪歪""-1次","""偽店""-1次","""偏偏""-1次","""肥宅""-1次","""賭爛""-1次","""不管了""-1次","""鬼影""-1次","""到此為止""-1次","""死警察""-1次","""浪費""-1次","""幹妳媽""-1次","""有看沒有懂""-1次","""露出馬腳""-1次","""被開單""-1次","""小淘氣""-1次","""關你屁事""-1次","""姓邱的""-1次","""為什麼我要""-1次","""殺小""-1次","""忙這鳥事""-1次","""崇洋媚外""-1次","""我怎麼睡""-1次","""去你的""-1次","""假面具""-1次","""巴結""-1次","""我就知道""-1次","""無法可管""-1次","""隨便讓人""-1次","""多爛""-1次","""每送""-1次","""睡到一半""-1次","""沒品""-1次","""變了樣""-1次","""下好大""-1次","""很不開心""-1次","""哼哼""-1次","""找麻煩""-1次","""啊不就""-1次","""煩內""-1次","""下次不去""-1次","""幹你媽""-1次","""老爸不是李嘉誠""-1次","""電不死""-1次","""幹機掰""-1次","""操你媽""-1次","""被吞""-1次","""到底怎樣""-1次","""沒公德心""-1次","""賭覽""-1次","""不是給你們這種""-1次","""一副好好""-1次","""利用別人""-1次","""假的""-1次","""鳥事""-1次","""沒好到哪裡去""-1次","""老半天""-1次","""招搖撞騙""-1次","""態度又差""-1次","""輸到""-1次","""浪費我""-1次","""幹林良""-1次","""馬的咧""-1次","""分手""-1次","""哭母""-1次","""算什麼""-1次","""說改就改""-1次","""騙誰""-1次","""肏""-1次","""貝戈戈""-1次","""幹0糧""-1次","""別人死活""-1次","""被質疑""-1次","""以為你會回來""-1次","""軟土深掘""-1次","""先搶先贏""-1次","""騙我""-1次","""到底為什麼""-1次","""沒得到""-1次","""不怎喜歡""-1次","""太平洋沒加蓋""-1次","""林老師""-1次","""啥洨""-1次","""現在才""-1次","""都沒說""-1次","""到底有沒有""-1次","""林阿嬤""-1次","""到底為何""-1次","""誰喜歡你誰倒楣""-1次","""等整整""-1次","""態度差""-1次","""手賤""-1次","""騙觀光客""-1次","""死全家""-1次","""不得善終""-1次","""為了討好""-1次","""害我還要""-1次","""路霸""-1次","""不想起床""-1次","""起糾紛""-1次","""爛貨""-1次","""自私自利""-1次","""不懂不要亂說""-1次","""多會""-1次","""害我""-1次","""這種人""-1次","""林北""-1次","""心情真差""-1次","""絕對不會""-1次","""清清楚楚""-1次","""我幹嘛""-1次","""等了你""-1次","""為什麼要選在""-1次","""存款不足""-1次","""智障""-1次","""有夠難用""-1次","""早叫你""-1次","""還虧你""-1次","""槓""-1次","""有種不要""-1次","""被吵""-1次","""吵到""-1次","""很煩躁""-1次","""換了一副嘴臉""-1次","""隨便講""-1次","""亂說""-1次","""惡人先告狀""-1次","""跟白癡一樣""-1次","""不重視""-1次"
驚訝,"""竟然""-4次","""突然""-3次","""才發現""-3次","""沒交過男友""-2次","""居然""-2次","""結果一""-2次","""不小心""-1次"
其他（正）,"""有我自己""-2次","""堅強一點""-2次","""溫柔""-2次","""最想要""-2次","""就夠了""-2次","""這麼正""-2次","""聊天""-2次","""往好的方面看""-1次","""便宜""-1次","""連放""-1次","""處女""-1次","""有氣質""-1次","""溫暖""-1次","""喜好助人""-1次","""自己陪著我自己""-1次","""帥臉""-1次","""慶生""-1次","""有天分""-1次","""成熟的""-1次","""謝謝你""-1次","""美腿""-1次","""好說話""-1次","""陪我""-1次","""認識這麼久""-1次","""蠻有趣""-1次","""會打扮""-1次","""善解人意""-1次","""正妹""-1次","""溫暖你心""-1次","""和煦如風""-1次","""自摸""-1次","""個性好""-1次","""好好聽""-1次","""去日本玩""-1次","""看到正妹""-1次","""不破壞和諧""-1次","""精緻""-1次","""介紹正妹給我""-1次","""太輕鬆""-1次","""大奶""-1次","""喇賽""-1次"
其他（負）,"""被""-18次","""睡不著""-9次","""半夜""-6次","""是在""-5次","""完了""-4次","""竟然""-4次","""一堆""-4次","""下雨""-4次","""明明""-4次","""算了""-3次","""最好""-3次","""被說""-2次","""很忙""-2次","""造口業""-2次","""明明就""-2次","""偽""-2次","""找不到""-2次","""居然""-2次","""明明是""-2次","""下大雨""-2次","""沒辦法""-2次","""好無聊""-2次","""跑到我身上""-1次","""半夜睡不著""-1次","""幹掉""-1次","""道不盡""-1次","""明明就很普通""-1次","""坐著發呆""-1次","""不想等""-1次","""重新認識你""-1次","""宵夜""-1次","""營養不良""-1次","""放不下""-1次","""開啟了bee""-1次","""不到""-1次","""蒙上一層""-1次","""一閉上眼""-1次","""一瞬間就結束了""-1次","""在黑暗中""-1次","""站在原地""-1次","""見笑轉生氣""-1次","""不想上班""-1次","""等了""-1次","""接觸不良""-1次","""吵到""-1次","""裝回去""-1次","""本身也有責任""-1次","""見多了""-1次","""責備""-1次","""真是讓我又再一次""-1次","""不知道怎麼""-1次","""可以不要""-1次","""差不多的東西""-1次","""才睡""-1次","""後有流氓""-1次","""沒把握""-1次","""命定""-1次","""根本沒法""-1次","""沒工作""-1次","""不好睡""-1次","""放槍""-1次","""消失""-1次","""確認過了""-1次","""在等""-1次","""還難""-1次","""硬要說""-1次","""漫漫長""-1次","""以後不會再""-1次","""想睡""-1次","""黑暗""-1次","""不夠實際""-1次","""不應該""-1次","""高不成低不就""-1次","""走掉了""-1次","""好大聲""-1次","""負擔""-1次","""睡過頭""-1次","""比較不清楚""-1次","""不知道該怎麼說""-1次","""蓮花指""-1次","""打昏""-1次","""咪艇""-1次","""沒動腦""-1次","""這種地方""-1次","""不要妄想""-1次","""獨自""-1次","""無法反駁""-1次","""不知道要幹嘛""-1次","""不方便""-1次","""太強硬""-1次","""懶的起床""-1次","""前有瘋狗""-1次","""硬要幫""-1次","""你不現身""-1次","""補槍""-1次","""打嘴砲""-1次","""不懂""-1次","""受限於""-1次","""又遇上""-1次","""剛分手""-1次","""不能住人""-1次","""現在卻""-1次","""偏執狂""-1次","""騙幼齒""-1次","""超大雨""-1次","""麻煩""-1次","""半天""-1次","""不利""-1次","""不抱什麼期待""-1次","""口業""-1次","""強迫症""-1次","""沒一下子就""-1次","""安眠藥""-1次","""馬子""-1次","""路用""-1次","""瘋狂""-1次","""不想讓我睡覺""-1次","""又要開始上班""-1次","""好沉重""-1次","""開個玩笑""-1次","""不想買了""-1次","""過度沉迷""-1次","""怕會有糾紛""-1次","""為了我好""-1次","""隨便找個""-1次","""全數還回去""-1次","""跳出來""-1次","""難怪""-1次","""壓力更大""-1次","""好樣的嘛""-1次","""盡快""-1次","""擋到""-1次","""扣了""-1次","""氣喘吁吁""-1次","""才收到""-1次","""請勿""-1次","""關著燈""-1次","""奇杷""-1次"
